# Param 32 = 0.13385 
  8    0.1517938    
  9    0.1517938    
 10    0.1684123    
 11    0.1684123    
 12    0.1731034    
 13    0.1752512    
 14    0.1951152    
 15    0.1951152    
 16    0.2137563    
 17    0.2137563    
 18    0.2164240    
 19    0.2164240    
 20    0.2201140    
 21    0.2201140    
 22    0.2213630    
 23    0.2213630    
 24    0.2495767    
 25    0.2495767    
 26    0.2520253    
 27    0.2520253    
 28    0.2522411    
 29    0.2522411    
 30    0.2526959    
 31    0.2526959    
 32    0.2531601    
 33    0.2540845    
 34    0.2639377    
 35    0.2639377    
 36    0.2650791    
 37    0.2650791    
 38    0.2700765    
 39    0.2700765    
 40    0.2727788    
 41    0.2727788    
 42    0.2790654    
 43    0.2855699    
 44    0.2855699    
 45    0.2860180    
 46    0.2860180    
 47    0.3031328    
 48    0.3031328    
 49    0.3050525    
 50    0.3064587    
 51    0.3064587    
 52    0.3172228    
 53    0.3172228    
 54    0.3192457    
 55    0.3192457    
 56    0.3273311    
 57    0.3273311    
 58    0.3282694    
 59    0.3282694    
 60    0.3283935    
 61    0.3295161    
 62    0.3295161    
 63    0.3336519    
 64    0.3439486    
 65    0.3462069    
 66    0.3475176    
 67    0.3475176    
 68    0.3489707    
 69    0.3489707    
 70    0.3512683    
 71    0.3512683    
###                          ###

# Param 32 = 1.07076 
  1    0.0908083    
  2    0.0908083    
  3    0.1274036    
  4    0.1274036    
  5    0.1348454    
  6    0.1458717    
  7    0.1458717    
  8    0.1514655    
  9    0.1572735    
 10    0.1572735    
 11    0.1577475    
 12    0.1577475    
 13    0.1705489    
 14    0.1948217    
 15    0.1948217    
 16    0.2027728    
 17    0.2027728    
 18    0.2068762    
 19    0.2068762    
 20    0.2102261    
 21    0.2102261    
 22    0.2188937    
 23    0.2188937    
 24    0.2224192    
 25    0.2224192    
 26    0.2257400    
 27    0.2312895    
 28    0.2312895    
 29    0.2437428    
 30    0.2437428    
 31    0.2446593    
 32    0.2466810    
 33    0.2466810    
 34    0.2471143    
 35    0.2471143    
 36    0.2501630    
 37    0.2501630    
 38    0.2607497    
 39    0.2607497    
 40    0.2704170    
 41    0.2704170    
 42    0.2718462    
 43    0.2718462    
 44    0.2772116    
 45    0.2772116    
 46    0.2778996    
 47    0.2790654    
 48    0.2899264    
 49    0.2899264    
 50    0.2985958    
 51    0.2985958    
 52    0.3029310    
 53    0.3104892    
 54    0.3104892    
 55    0.3145469    
 56    0.3145469    
 57    0.3175205    
 58    0.3201841    
 59    0.3201841    
 60    0.3213671    
 61    0.3213671    
 62    0.3250865    
 63    0.3258560    
 64    0.3286276    
 65    0.3286276    
 66    0.3326639    
 67    0.3326639    
 68    0.3331468    
 69    0.3331468    
 70    0.3360802    
 71    0.3360802    
###                          ###

# Param 32 = 1.20461 
  1    0.0948393    
  2    0.0948393    
  3    0.1273893    
  4    0.1273893    
  5    0.1346360    
  6    0.1398873    
  7    0.1445738    
  8    0.1445738    
  9    0.1479804    
 10    0.1479804    
 11    0.1615630    
 12    0.1615630    
 13    0.1645472    
 14    0.1860635    
 15    0.1860635    
 16    0.1942736    
 17    0.1942736    
 18    0.1959596    
 19    0.1959596    
 20    0.1972238    
 21    0.1972238    
 22    0.2018918    
 23    0.2018918    
 24    0.2066410    
 25    0.2161013    
 26    0.2161013    
 27    0.2227107    
 28    0.2227107    
 29    0.2297197    
 30    0.2297197    
 31    0.2353035    
 32    0.2398951    
 33    0.2398951    
 34    0.2456449    
 35    0.2456449    
 36    0.2465426    
 37    0.2465426    
 38    0.2530965    
 39    0.2530965    
 40    0.2565623    
 41    0.2610005    
 42    0.2610005    
 43    0.2628767    
 44    0.2628767    
 45    0.2692720    
 46    0.2769380    
 47    0.2769380    
 48    0.2790654    
 49    0.2803200    
 50    0.2803200    
 51    0.2943039    
 52    0.2943039    
 53    0.3032680    
 54    0.3032680    
 55    0.3034429    
 56    0.3034429    
 57    0.3095146    
 58    0.3095146    
 59    0.3098457    
 60    0.3127734    
 61    0.3127734    
 62    0.3131179    
 63    0.3139023    
 64    0.3139023    
 65    0.3152442    
 66    0.3168551    
 67    0.3168551    
