#Step  chi2     cxx
#============================================
  36  47.431693 1.037264 1.612515 0.523532 0.607022 0.400029 0.210735 -0.092063 
  37  41.428621 1.221370 1.333947 0.626393 0.726011 0.427098 0.174087 -0.065431 
  38  50.371802 0.997955 1.865546 0.505028 0.541146 0.484280 0.145581 -0.076857 
  39   4.557501 1.404851 1.627743 0.573783 0.555463 0.397326 0.145228 -0.064319 
  40   3.392164 1.367281 1.387008 0.628809 0.723022 0.459213 0.172438 -0.075766 
  41  98.211309 1.090013 1.505117 0.519187 0.676133 0.417144 0.170181 -0.084883 
  42  27.557339 1.045636 1.786220 0.610627 0.541351 0.466618 0.160187 -0.075268 
  43   4.640804 1.361172 1.446896 0.623088 0.661355 0.478907 0.187310 -0.092251 
  44   6.136002 1.140279 1.682841 0.441686 0.531270 0.477651 0.145105 -0.066189 
  45  15.427839 1.319653 1.550685 0.553093 0.725599 0.473969 0.145701 -0.084830 
  46  35.583174 1.184300 1.536042 0.532155 0.635140 0.380229 0.169246 -0.087152 
  47 193.096615 1.053343 1.655473 0.481951 0.728039 0.486178 0.156641 -0.083271 
  48  36.063543 1.403141 1.783431 0.572132 0.549318 0.417985 0.196977 -0.075026 
  49   7.386997 1.197683 1.766957 0.547997 0.536190 0.379018 0.155322 -0.067137 
  50  89.311149 1.071505 1.405089 0.622007 0.648160 0.443904 0.173046 -0.069856 
  51  38.753085 0.986145 1.768814 0.444705 0.539286 0.406978 0.167868 -0.067836 
  52   6.853165 1.190342 1.612083 0.616087 0.574515 0.399434 0.184420 -0.080494 
  53  10.151313 1.450282 1.489468 0.434462 0.601936 0.362968 0.186504 -0.082301 
  54  14.401820 1.227117 1.764711 0.604596 0.669710 0.340256 0.197239 -0.074227 
  55   7.846561 1.351889 1.391533 0.567744 0.689546 0.337778 0.196520 -0.062970 
  56   3.698199 1.235312 1.339554 0.476353 0.490046 0.446659 0.152434 -0.073000 
  57 138.698763 1.051110 1.720884 0.632515 0.528165 0.350889 0.143930 -0.081286 
  58  84.610856 1.143898 1.664304 0.489991 0.706146 0.408217 0.153151 -0.081559 
  59   5.793456 1.246311 1.840183 0.436293 0.576889 0.356490 0.193710 -0.067724 
  60  74.176053 1.085947 1.567316 0.475578 0.681103 0.434922 0.176309 -0.086476 
  61  41.585815 1.156098 1.649396 0.461692 0.623701 0.392818 0.153024 -0.084038 
  62   7.072282 1.232208 1.369221 0.501949 0.708708 0.468128 0.189670 -0.086490 
  63  18.837202 1.140610 1.773476 0.520696 0.714151 0.456627 0.177998 -0.070835 
  64  37.107634 1.437555 1.404075 0.529717 0.539293 0.451838 0.194131 -0.061903 
  65   9.048571 1.171420 1.392893 0.597312 0.684253 0.470426 0.212067 -0.072973 
  66 113.553902 1.101851 1.345752 0.444730 0.687546 0.384610 0.174555 -0.084138 
  67  19.564343 1.070770 1.338122 0.538448 0.625800 0.488597 0.212114 -0.077019 
  68   3.786800 1.344386 1.566279 0.593697 0.669367 0.451566 0.162778 -0.091219 
  69  72.345411 1.220662 1.273632 0.629957 0.716749 0.371908 0.197461 -0.084738 
  70  25.119959 1.039990 1.737404 0.449548 0.590801 0.481140 0.157055 -0.069230 
  71  11.291182 1.109266 1.674665 0.631650 0.610024 0.462691 0.178369 -0.063854 
  72   8.693404 1.362325 1.569544 0.545644 0.631504 0.331348 0.168097 -0.072078 
  73  14.257430 1.348202 1.668182 0.487992 0.562124 0.444083 0.160953 -0.069297 
  74  14.306324 1.446058 1.286902 0.424239 0.520442 0.465711 0.150212 -0.078902 
  75   3.351132 1.349197 1.460117 0.595611 0.506558 0.331075 0.197459 -0.079577 
  76   3.826164 1.380307 1.440377 0.563251 0.649582 0.461939 0.157929 -0.069576 
  77   5.426300 1.378891 1.625449 0.551023 0.641761 0.372722 0.205392 -0.090615 
  78   4.840458 1.448467 1.356798 0.464692 0.726031 0.365924 0.155270 -0.065200 
  79 329.764371 1.008337 1.444379 0.567872 0.699360 0.434299 0.176160 -0.090872 
  80   4.249971 1.296312 1.420907 0.537225 0.616357 0.422970 0.155117 -0.067661 
  81  90.753999 1.165947 1.511055 0.520623 0.550032 0.331527 0.145489 -0.089086 
  82  66.496764 1.115477 1.844512 0.600909 0.559648 0.348518 0.143471 -0.070157 
  83  47.607682 1.145629 1.384963 0.507679 0.596903 0.414596 0.146794 -0.071495 
  84  44.985949 1.059401 1.598366 0.481597 0.698444 0.464391 0.198648 -0.073839 
  85  42.220916 1.173201 1.869933 0.549965 0.690107 0.395626 0.145136 -0.064399 
  86  74.849374 1.183235 1.313445 0.632460 0.669755 0.337151 0.199499 -0.063042 
  87  48.349414 1.060507 1.774778 0.492822 0.623161 0.337619 0.192530 -0.061861 
  88   3.579907 1.257379 1.742646 0.493908 0.678849 0.385145 0.184182 -0.081740 
  89  51.891075 1.061298 1.502094 0.434873 0.637436 0.393276 0.187299 -0.075450 
  90  31.470032 1.365916 1.681933 0.538600 0.552203 0.458126 0.178690 -0.062100 
  91   4.750009 1.384778 1.461186 0.437367 0.499926 0.357603 0.169048 -0.080400 
  92  53.844588 1.088772 1.314790 0.555196 0.693631 0.474397 0.208761 -0.081132 
  93   8.715763 1.090898 1.591225 0.485070 0.596012 0.483805 0.165626 -0.063553 
  94  11.699837 1.142788 1.862522 0.532778 0.531846 0.438483 0.145400 -0.075464 
  95   5.114078 1.200562 1.608383 0.522869 0.570417 0.477578 0.179083 -0.073731 
  96  54.495224 1.018830 1.820273 0.424896 0.573568 0.331149 0.185714 -0.067821 
  97   7.850396 1.415156 1.604727 0.601258 0.530511 0.347113 0.150393 -0.080834 
  98 168.733594 1.006217 1.537249 0.569835 0.594407 0.400550 0.155831 -0.080800 
  99  90.731535 1.030226 1.406915 0.439579 0.635569 0.463349 0.179821 -0.090881 
 100   3.810432 1.331673 1.291220 0.497041 0.695821 0.488570 0.166292 -0.068098 
 101 308.882434 0.973085 1.854427 0.511541 0.714815 0.416119 0.159233 -0.065055 
 102   2.597859 1.289974 1.480902 0.580172 0.668486 0.464097 0.171659 -0.067276 
 103   2.993280 1.106004 1.638350 0.595224 0.587977 0.471206 0.203985 -0.062301 
 104   3.721304 1.312821 1.510698 0.630370 0.600189 0.407405 0.164113 -0.071463 
 105   5.121485 1.198684 1.664044 0.536614 0.605864 0.431671 0.208444 -0.074582 
 106 206.656926 1.056133 1.368544 0.537141 0.693609 0.419866 0.160740 -0.079819 
 107  19.863443 1.163149 1.681618 0.588473 0.654878 0.379627 0.182910 -0.064743 
 108 136.522336 1.065135 1.537922 0.450457 0.709639 0.472086 0.148555 -0.073211 
 109 127.327717 1.149918 1.507719 0.571807 0.694865 0.340771 0.157771 -0.072060 
 110  31.278643 1.317220 1.355660 0.585356 0.707322 0.387030 0.162472 -0.084729 
 111   5.075205 1.419151 1.600648 0.496605 0.568886 0.369743 0.149975 -0.062329 
 112  27.916178 1.248964 1.685901 0.450646 0.677500 0.354420 0.159334 -0.082985 
 113  34.705464 0.993165 1.465605 0.439115 0.591426 0.452345 0.196010 -0.070234 
 114   4.300711 1.378382 1.870069 0.555429 0.625912 0.354920 0.168579 -0.076170 
 115   5.101273 1.227011 1.669737 0.471487 0.601028 0.366628 0.181706 -0.086320 
 116   1.853293 1.210505 1.675291 0.599169 0.507065 0.390436 0.208999 -0.088173 
 117   4.272751 1.235608 1.374325 0.542100 0.634554 0.417371 0.186089 -0.062609 
 118   4.025984 1.120998 1.495648 0.490377 0.527152 0.391622 0.207659 -0.084190 
 119   9.115973 1.240595 1.444001 0.467774 0.511160 0.489158 0.172078 -0.079022 
 120  90.136392 1.079788 1.870097 0.502067 0.665518 0.438728 0.155371 -0.086658 
 121 250.809770 1.001027 1.339394 0.567376 0.638511 0.384282 0.158123 -0.068562 
 122  19.479564 1.403638 1.785733 0.478867 0.539864 0.369511 0.182091 -0.073310 
 123  10.846040 1.283762 1.563087 0.448090 0.539723 0.461197 0.164264 -0.071270 
 124   9.893872 1.359564 1.716370 0.610477 0.496940 0.449498 0.159148 -0.085377 
 125  14.035012 1.175759 1.524032 0.548137 0.608389 0.423532 0.160139 -0.065254 
 126   7.934620 1.421863 1.557026 0.497073 0.691291 0.385603 0.184327 -0.063263 
 127   2.244094 1.265955 1.357448 0.516051 0.552487 0.438504 0.180387 -0.076496 
 128   3.972553 1.209708 1.789603 0.593090 0.562329 0.428394 0.189546 -0.072331 
 129  12.843408 1.145187 1.825235 0.449522 0.680946 0.387309 0.191581 -0.070619 
 130  21.290417 1.430819 1.851904 0.511232 0.704972 0.402952 0.195136 -0.084139 
 131   3.207697 1.364887 1.472422 0.590587 0.593318 0.414734 0.157176 -0.083272 
 132  10.546342 1.072250 1.727127 0.463698 0.661323 0.431214 0.211328 -0.062315 
 133  29.637814 1.091096 1.661123 0.502779 0.638334 0.423252 0.176433 -0.074405 
 134  27.661580 1.429991 1.371507 0.574222 0.709062 0.354312 0.150101 -0.086386 
 135   7.952305 1.272316 1.794765 0.537743 0.596520 0.365789 0.164420 -0.088839 
 136   1.843622 1.341127 1.586398 0.548661 0.727466 0.377938 0.196490 -0.083194 
 137   6.316489 1.425826 1.722322 0.577553 0.535981 0.396270 0.148390 -0.086877 
 138 298.308063 0.972502 1.614844 0.474124 0.721988 0.455760 0.208508 -0.088537 
 139   5.619061 1.428546 1.288622 0.568018 0.628559 0.481201 0.156882 -0.062495 
 140 348.721264 1.053765 1.583813 0.617651 0.718163 0.340364 0.177104 -0.090381 
 141  66.055650 1.157052 1.420695 0.558735 0.569178 0.333235 0.167077 -0.078133 
 142  22.754533 1.190192 1.532389 0.499779 0.601296 0.334340 0.183647 -0.074912 
 143  23.277207 1.369459 1.584283 0.489041 0.677452 0.426017 0.211418 -0.072728 
 144  15.614890 1.231944 1.374033 0.506755 0.663210 0.448287 0.163109 -0.082256 
 145   5.417567 1.365172 1.750493 0.552281 0.538650 0.340620 0.158637 -0.078470 
 146 109.834608 1.025556 1.622705 0.441916 0.627999 0.336401 0.172891 -0.063028 
 147 257.962867 1.016343 1.270366 0.525458 0.713588 0.421230 0.197204 -0.083479 
 148  36.197476 1.054525 1.729413 0.439187 0.663593 0.486460 0.174309 -0.075357 
 149  14.141547 1.313386 1.725854 0.448869 0.617334 0.420627 0.192746 -0.084559 
 150   3.558425 1.284101 1.848942 0.486148 0.675264 0.419395 0.168339 -0.072380 
 151  15.960553 1.267972 1.759444 0.508033 0.662509 0.467154 0.203547 -0.081589 
 152  11.016553 1.176228 1.660042 0.500181 0.635551 0.397846 0.172113 -0.071860 
 153   5.734776 1.164160 1.805212 0.589307 0.516164 0.434973 0.205112 -0.081716 
 154  72.071451 1.079237 1.634547 0.508489 0.702282 0.422500 0.190571 -0.081772 
 155 109.842187 1.038690 1.291273 0.425052 0.673756 0.472635 0.170015 -0.076553 
 156  17.881156 1.328306 1.420411 0.452512 0.529747 0.480432 0.176563 -0.085736 
 157   5.369128 1.146326 1.825081 0.448752 0.675681 0.460988 0.205073 -0.089093 
 158   3.104315 1.198644 1.743184 0.539697 0.659271 0.394772 0.208455 -0.079750 
 159  25.142905 1.449845 1.644838 0.475781 0.521694 0.442588 0.159244 -0.089549 
 160  12.710802 1.255629 1.653946 0.507299 0.569710 0.478833 0.178940 -0.077412 
 161  16.418170 1.385923 1.261252 0.486968 0.543696 0.481973 0.170895 -0.061774 
 162  13.983768 1.337691 1.441613 0.614436 0.545752 0.344188 0.173037 -0.090759 
 163  20.814129 1.218166 1.490299 0.537638 0.612025 0.331169 0.196844 -0.081744 
 164   7.087364 1.321108 1.266400 0.543027 0.566087 0.438455 0.209169 -0.082006 
 165   1.424142 1.261738 1.548625 0.461294 0.601783 0.409492 0.175084 -0.083231 
 166   4.456528 1.185343 1.801303 0.574085 0.539058 0.359426 0.184521 -0.075560 
 167  51.654549 1.113597 1.279363 0.508795 0.686390 0.398949 0.207869 -0.071767 
 168   1.749118 1.192005 1.694959 0.632635 0.534064 0.449208 0.180227 -0.077500 
 169   5.680039 1.174092 1.559962 0.461899 0.495168 0.487808 0.166711 -0.077095 
 170   4.607637 1.202604 1.764430 0.467540 0.714668 0.444062 0.206264 -0.066117 
 171  42.345463 1.409067 1.572207 0.551179 0.538871 0.420423 0.212391 -0.062518 
 172 118.398696 0.972059 1.831988 0.500302 0.601986 0.433893 0.165958 -0.082039 
 173  45.286355 1.160595 1.803122 0.462119 0.687862 0.390932 0.166987 -0.087978 
 174  33.427901 1.147694 1.693072 0.500219 0.695718 0.415686 0.181595 -0.085925 
 175   8.456145 1.091509 1.546417 0.622521 0.527755 0.490439 0.179571 -0.073261 
 176   3.307612 1.242728 1.582584 0.510582 0.627515 0.404431 0.195997 -0.063054 
 177 162.699779 1.028126 1.318116 0.574689 0.614396 0.327524 0.204655 -0.072253 
 178  12.323844 1.157506 1.403489 0.466894 0.673020 0.484655 0.181379 -0.080659 
 179  38.711486 1.211600 1.327096 0.510614 0.671968 0.426176 0.166024 -0.090089 
 180   9.169815 1.259747 1.797927 0.488356 0.528710 0.395501 0.192008 -0.084589 
 181  13.348840 1.398544 1.547702 0.592247 0.490557 0.424159 0.177313 -0.078107 
 182  57.504748 1.255805 1.494493 0.610946 0.727433 0.432591 0.147558 -0.084669 
 183  18.912998 1.261612 1.651104 0.501970 0.513982 0.453623 0.196565 -0.088348 
 184 233.553842 1.150828 1.323701 0.592201 0.726056 0.327627 0.148465 -0.066249 
 185   5.235342 1.171325 1.752778 0.614235 0.562630 0.374518 0.190519 -0.071562 
 186   5.885329 1.394833 1.369908 0.606185 0.603282 0.423787 0.194076 -0.075851 
 187  89.336117 1.081540 1.763005 0.468879 0.692122 0.404309 0.182627 -0.090896 
 188  71.894151 1.086137 1.470030 0.597755 0.638678 0.405259 0.185000 -0.080153 
 189  10.316890 1.200195 1.691021 0.583696 0.706400 0.412093 0.187664 -0.068052 
 190   1.653028 1.359140 1.461140 0.536977 0.655291 0.415043 0.169373 -0.066730 
 191  28.420553 1.029625 1.331275 0.557403 0.575361 0.484057 0.201139 -0.067857 
 192   4.189912 1.176174 1.510348 0.456712 0.651434 0.454194 0.210552 -0.070718 
 193  87.827552 1.090636 1.614224 0.614457 0.665789 0.375767 0.187738 -0.081095 
 194   1.838474 1.362836 1.436627 0.602597 0.639186 0.432535 0.168175 -0.071269 
 195  42.872645 1.055505 1.726995 0.525865 0.562258 0.474616 0.149371 -0.082237 
 196   7.408754 1.384170 1.841241 0.609111 0.557836 0.387918 0.143544 -0.091296 
 197  97.901449 1.039334 1.248849 0.479160 0.584826 0.423439 0.152827 -0.065724 
 198   3.436951 1.396401 1.753589 0.586571 0.657940 0.345609 0.184737 -0.071604 
 199   5.129673 1.334089 1.862408 0.559417 0.715496 0.450268 0.150043 -0.069155 
 200  14.333970 1.284208 1.390902 0.618049 0.612210 0.356602 0.197425 -0.086337 
 201   9.674892 1.234613 1.757153 0.586669 0.657291 0.460912 0.143547 -0.064649 
 202   4.730848 1.164296 1.364107 0.473373 0.558013 0.490196 0.212381 -0.092141 
 203 121.031934 1.020674 1.628025 0.491080 0.697966 0.424320 0.209226 -0.086314 
 204  62.679819 1.135412 1.294445 0.434110 0.730608 0.376843 0.209781 -0.077382 
 205   7.379996 1.201848 1.716935 0.490893 0.495485 0.420034 0.147465 -0.084153 
 206 137.444477 1.154223 1.316851 0.600225 0.679724 0.375692 0.146141 -0.064096 
 207  22.592292 1.109673 1.287857 0.439396 0.585016 0.437284 0.169144 -0.069816 
 208  97.634630 1.097001 1.462788 0.438660 0.636386 0.395690 0.149872 -0.080438 
 209   9.488769 1.317488 1.297824 0.450293 0.537197 0.463208 0.172721 -0.068969 
 210  18.931421 1.161015 1.573978 0.629958 0.678073 0.430716 0.198435 -0.079275 
 211  62.399253 1.417706 1.788939 0.562839 0.541244 0.479473 0.193109 -0.080801 
 212  14.136667 1.260167 1.320733 0.612714 0.699176 0.402582 0.209519 -0.076464 
 213  12.754608 1.393636 1.295514 0.443979 0.633725 0.352720 0.157053 -0.086448 
 214   6.893748 1.445870 1.658482 0.433750 0.581260 0.356685 0.142838 -0.066826 
 215   4.624473 1.361474 1.759828 0.581634 0.667977 0.439614 0.169811 -0.091290 
 216   8.571870 1.267058 1.326611 0.548521 0.541167 0.366879 0.175409 -0.064425 
 217   3.332415 1.308402 1.520584 0.545756 0.629152 0.411123 0.188934 -0.067274 
 218   7.108557 1.291780 1.801379 0.634083 0.647075 0.416304 0.144216 -0.062907 
 219  18.528814 1.318838 1.281969 0.468967 0.618216 0.470297 0.209261 -0.070222 
 220   5.196619 1.239913 1.468970 0.475708 0.530973 0.405744 0.200454 -0.073958 
 221   3.287126 1.317756 1.440688 0.528506 0.590961 0.449185 0.146363 -0.061867 
 222 118.060485 1.093165 1.707161 0.464893 0.713157 0.429067 0.154617 -0.079583 
 223 166.507856 1.048977 1.385780 0.556777 0.704535 0.372229 0.200960 -0.074844 
 224 115.016367 1.040559 1.743502 0.574510 0.660575 0.351444 0.209133 -0.089055 
 225   3.077555 1.272092 1.737921 0.486040 0.572686 0.342566 0.197220 -0.085528 
 226  48.187703 1.374344 1.780189 0.590535 0.511112 0.423512 0.210873 -0.062393 
 227  95.422309 1.070298 1.349268 0.553237 0.579443 0.389873 0.158303 -0.069942 
 228   8.797007 1.286631 1.294381 0.572582 0.684088 0.469270 0.170686 -0.077615 
 229 297.172518 0.976031 1.475557 0.511211 0.644293 0.351708 0.191444 -0.092271 
 230  22.508897 1.085965 1.553515 0.587808 0.507488 0.383229 0.181122 -0.067188 
 231  52.028509 1.418689 1.582876 0.467922 0.521922 0.441548 0.199429 -0.077653 
 232 361.266226 1.007706 1.280887 0.591915 0.667553 0.347982 0.176498 -0.078497 
 233  27.744390 1.449790 1.811924 0.438537 0.490130 0.371110 0.175580 -0.081833 
 234  37.313747 1.170410 1.362789 0.562376 0.648447 0.437395 0.171718 -0.084553 
 235 385.510288 0.975763 1.861780 0.620452 0.717941 0.412318 0.151076 -0.064364 
 236  48.784276 1.074107 1.841191 0.553522 0.560589 0.327745 0.170133 -0.062882 
 237   3.573326 1.031096 1.807049 0.549131 0.517844 0.458020 0.188244 -0.065845 
 238 182.383061 1.000928 1.334584 0.592483 0.605647 0.379996 0.173279 -0.066164 
 239  64.849298 1.450199 1.792654 0.613398 0.490201 0.467318 0.199659 -0.091154 
 240   4.994123 1.150345 1.843225 0.434447 0.632380 0.475178 0.188344 -0.089235 
 241  11.858135 1.407397 1.287458 0.623042 0.496507 0.484116 0.179062 -0.066651 
 242  18.607284 1.335250 1.365270 0.487987 0.688612 0.380646 0.148436 -0.071242 
 243   5.012410 1.282312 1.587457 0.521778 0.644489 0.395396 0.166706 -0.081866 
 244  92.328887 1.100282 1.356981 0.554917 0.645554 0.348228 0.188810 -0.069178 
 245 820.879079 0.983995 1.452077 0.454375 0.716401 0.391050 0.147417 -0.091756 
 246   3.208938 1.137122 1.629435 0.454338 0.513559 0.457950 0.173101 -0.090399 
 247 152.344973 1.028934 1.585885 0.476590 0.676063 0.341185 0.191817 -0.074566 
 248  23.446345 1.211128 1.287867 0.440745 0.676146 0.366225 0.190914 -0.074711 
 249   4.662033 1.145663 1.474720 0.566407 0.584669 0.440146 0.199303 -0.072103 
 250  60.190388 1.007039 1.807829 0.491864 0.591968 0.410380 0.174396 -0.078179 
 251   4.721230 1.116899 1.814680 0.524341 0.592810 0.400759 0.192673 -0.068032 
 252   1.153754 1.226993 1.516733 0.557523 0.496320 0.408109 0.191784 -0.086643 
 253  35.402838 1.322815 1.500928 0.474621 0.511600 0.452954 0.206064 -0.077009 
 254  33.719954 1.190178 1.700722 0.602355 0.618672 0.429070 0.153028 -0.091469 
 255  33.390004 1.031459 1.637764 0.531712 0.594081 0.414360 0.211082 -0.088467 
 256  13.643952 1.443476 1.686523 0.441201 0.613263 0.349028 0.191936 -0.078692 
 257   9.287978 1.271939 1.509941 0.502020 0.575155 0.462188 0.184561 -0.075806 
 258   2.249392 1.255388 1.570797 0.627840 0.500068 0.366925 0.198439 -0.079850 
 259   5.643164 1.386900 1.849670 0.543211 0.729974 0.423534 0.146584 -0.075009 
 260  50.281396 1.026854 1.280311 0.489224 0.512532 0.450643 0.169127 -0.080742 
 261   3.844508 1.397775 1.310252 0.461402 0.612882 0.412197 0.180147 -0.088612 
 262 130.002925 1.134811 1.342374 0.495704 0.715801 0.436574 0.162821 -0.092131 
 263  34.215556 1.409099 1.311987 0.547762 0.676443 0.338121 0.151944 -0.085423 
 264  14.077463 1.285307 1.383092 0.468273 0.676524 0.371089 0.178168 -0.088740 
 265 353.803161 0.979042 1.812904 0.530566 0.709066 0.328027 0.189680 -0.074743 
 266  24.631360 1.221905 1.387489 0.488388 0.698949 0.388514 0.187050 -0.086477 
 267 555.407360 0.988969 1.835609 0.593374 0.719762 0.334435 0.168696 -0.084132 
 268  94.303323 1.021714 1.577979 0.531063 0.673937 0.449132 0.192140 -0.078348 
 269  92.474262 0.974572 1.391733 0.514089 0.496065 0.349390 0.207275 -0.090773 
 270  46.559788 1.036095 1.626588 0.503264 0.649265 0.463029 0.189574 -0.078064 
 271  74.065231 1.067236 1.447398 0.496550 0.547700 0.369937 0.151593 -0.067854 
 272  70.849336 1.115838 1.574892 0.622133 0.588642 0.335818 0.172724 -0.067236 
 273  28.532190 1.354224 1.343750 0.578075 0.684896 0.389988 0.152341 -0.087717 
 274  40.219655 1.219401 1.297503 0.592566 0.648004 0.439437 0.153566 -0.071623 
 275  62.797976 1.217887 1.776288 0.606309 0.662915 0.354384 0.155913 -0.091466 
 276  20.596128 1.174857 1.462230 0.460618 0.665720 0.469071 0.149198 -0.066198 
 277   6.430233 1.413212 1.589274 0.494442 0.662066 0.441779 0.145780 -0.077906 
 278 216.616767 1.008728 1.379512 0.504000 0.634230 0.374658 0.153812 -0.069722 
 279   3.133936 1.440448 1.461092 0.548888 0.607155 0.357974 0.173392 -0.068184 
 280  16.540111 1.139467 1.654354 0.462889 0.677612 0.489905 0.166817 -0.077447 
 281   2.824931 1.385067 1.537212 0.564720 0.677590 0.328901 0.212120 -0.076982 
 282  10.807012 1.312005 1.282375 0.430108 0.680838 0.370692 0.170357 -0.073873 
 283   3.187674 1.237071 1.609079 0.564378 0.616811 0.477736 0.159389 -0.062354 
 284  65.965791 1.020395 1.684987 0.474508 0.599871 0.384707 0.171455 -0.069121 
 285  29.713831 1.135481 1.733380 0.584841 0.537806 0.366682 0.171510 -0.092071 
 286 142.295572 1.089836 1.509146 0.527609 0.721661 0.404679 0.178242 -0.084927 
 287  26.408939 1.325887 1.824393 0.457042 0.559152 0.409386 0.199516 -0.087085 
 288  92.346808 1.172493 1.291229 0.604608 0.616493 0.453103 0.147984 -0.092193 
 289  48.175898 1.026605 1.567398 0.474343 0.600990 0.374596 0.212128 -0.082386 
 290  27.434722 1.225023 1.509212 0.564805 0.677882 0.464152 0.152425 -0.084554 
 291   1.784037 1.118380 1.666352 0.530558 0.499414 0.424402 0.188221 -0.072242 
 292 116.219272 1.014707 1.545344 0.460663 0.613630 0.416491 0.143360 -0.063133 
 293  46.113587 1.120638 1.319779 0.433127 0.593520 0.429758 0.161461 -0.089430 
 294   5.878569 1.411631 1.420642 0.546629 0.596243 0.440948 0.158777 -0.068696 
 295  80.985296 1.225677 1.494800 0.630837 0.692578 0.337989 0.175462 -0.089112 
 296   3.445141 1.287485 1.333346 0.474612 0.671507 0.427533 0.170747 -0.070089 
 297  91.229339 1.044993 1.520399 0.492979 0.602775 0.417436 0.167684 -0.089656 
 298  15.388641 1.054371 1.652938 0.596668 0.510353 0.478630 0.169418 -0.078314 
 299   6.148698 1.268510 1.644565 0.587892 0.524539 0.332277 0.194610 -0.092288 
 300 368.862961 1.014941 1.389649 0.612596 0.671624 0.386713 0.150687 -0.077421 
 301  19.109400 1.440896 1.584972 0.591327 0.520362 0.486965 0.149717 -0.080406 
 302  46.613067 1.223612 1.549436 0.534553 0.659322 0.348797 0.165385 -0.086290 
 303 317.617334 0.995887 1.702804 0.496992 0.652484 0.386812 0.149910 -0.087219 
 304  17.844907 1.159378 1.788446 0.599570 0.607147 0.342431 0.192418 -0.069284 
 305   5.036028 1.189127 1.775970 0.585787 0.592906 0.390370 0.180712 -0.079158 
 306  51.636665 1.143538 1.664254 0.462297 0.704200 0.351764 0.191310 -0.079999 
 307  11.175328 1.104562 1.271753 0.508589 0.569969 0.452668 0.194226 -0.062163 
 308  25.801666 1.031546 1.785065 0.604214 0.615505 0.446101 0.189618 -0.062188 
 309  10.212567 1.364822 1.495095 0.480937 0.554617 0.366806 0.143846 -0.083489 
